财务风险,速动比率,2.043434,1.995082,2.088231,1.992434,1.966388,2.076853,2.080361,2.104733,2.342012,3.033367,3.28602,3.442433,1.355115,1.36357,1.363175,2.497041,2.79896,1.508318,,2.534918,2.214325,1.838536,,1.855091,1.148358,1.189958,1.069836,1.296796,1.478765,1.008784,2.90189,2.466697,2.625718,2.87942,0.516683
财务风险,保守速动比率,1.769863,1.735968,1.819114,1.731587,1.684634,1.790767,1.806538,1.841316,1.92076,2.553269,2.909454,3.113106,0.971672,0.985938,1.016039,2.072256,2.24063,0.952454,,1.618848,1.272081,1.081755,,1.150148,0.543487,0.538515,0.501132,0.779298,0.940193,0.743794,1.649546,1.569162,1.207089,0.366957,0.102394
财务风险,资产负债率,61.11233,61.179718,61.498461,61.819997,60.798149,60.5788,59.557991,59.75515,60.184476,59.923183,55.327033,52.533901,66.62122,67.832868,66.758531,65.861834,61.910422,73.598188,75.889375,36.876101,38.246135,40.943933,,44.656613,46.972392,47.347915,48.453996,57.116544,62.946978,76.156355,75.12892,79.988425,85.105783,87.522663,91.463387
财务风险,权益乘数,2.586401,2.592471,2.607669,2.547317,2.510496,2.50963,2.475412,2.279019,2.288499,2.275619,2.144742,2.32605,2.864309,2.910023,2.865324,2.33309,2.167976,2.577136,2.699611,1.630953,1.647795,1.685606,,1.797556,1.832748,2.068353,2.119669,2.98162,3.368988,4.598788,4.517683,6.239653,7.407365,9.420298,11.953393
财务风险,权益乘数(含少数股权的净资产),2.571509,2.575973,2.597298,2.619172,2.550899,2.536706,2.472676,2.48479,2.511583,2.495208,2.23849,2.106766,2.995915,3.108763,3.00829,2.929272,2.62539,3.787618,4.14755,1.584186,1.619331,1.693306,,1.8069,1.88581,1.89926,1.940014,2.331901,2.698835,4.193989,4.020734,4.997108,6.714015,8.014531,11.714248
财务风险,产权比率,156.252148,157.169002,159.892784,161.684943,154.539425,153.885262,147.18856,148.162677,150.450965,148.300141,122.361763,109.144216,193.629205,203.593923,194.058473,185.957081,158.128243,267.256661,300.397898,56.310977,59.409111,66.466737,,78.097876,85.056087,87.994623,93.126107,133.304623,171.606244,323.165612,306.993868,406.327617,581.14201,712.012027,1093.297855
财务风险,现金比率,1.482477,1.428638,1.523652,1.474445,1.415208,1.489663,1.555063,1.59284,1.708084,2.291378,2.660521,2.844063,0.671694,0.662268,0.75169,1.891585,2.024086,0.716421,,1.317103,0.889151,0.775274,,0.896903,0.30291,0.330258,0.321033,0.616774,0.730181,0.634233,1.426205,1.402447,1.098999,0.288884,0.073375
营运能力,应收账款周转率,6.612976,4.193621,2.119124,9.107306,6.545949,4.072648,2.137229,7.611174,5.876801,3.485228,1.536287,7.361281,5.119245,2.781105,1.424343,10.519736,7.412828,5.153867,,10.075953,5.928695,3.31427,,14.758502,6.527554,15.335187,,17.798624,9.203686,24.279997,14.898797,40.783112,21.893531,45.913529,34.270845
营运能力,应收账款周转天数,40.828813,42.922329,42.470372,39.5287,41.246878,44.197282,42.110584,47.298876,45.943359,51.646544,58.5828,48.904525,52.742149,64.722453,63.187018,34.221389,36.423342,34.925225,34.086746,35.728628,45.541213,54.310601,,24.392719,27.575412,23.475422,20.889049,20.226281,19.557381,14.827019,12.081512,8.827182,8.221606,7.840826,10.504555
营运能力,存货周转率,84.153439,53.209069,24.402525,80.303913,57.500661,35.98616,14.996175,85.060136,48.675158,98.171049,68.501001,240.176628,166.707336,99.338525,45.034359,208.306455,164.288323,110.513731,,228.884916,165.896704,89.57165,,285.174203,143.171405,217.323381,102.146343,144.383658,65.28544,92.645577,44.158791,88.701928,70.392935,132.878864,116.344654
